ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount,trade_date_intraday,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,limitup_quality_is_default,limitup_quality_score_raw,intraday_risk_is_default,intraday_risk_score_raw,late_withdraw_is_default,late_withdraw_score_raw,reseal_is_default,reseal_score_raw,reseal_score,open_board_count_is_default,open_board_count_raw,seal_stability_score,auction_strength_is_default,auction_strength_score_raw,auction_strength_score,auction_real_volume_score,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,intraday_status,intraday_data_status,intraday_missing_reason,auction_available,auction_data_status,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,risk_level,risk_label,risk_tags
000959.SZ,首钢股份,普钢,普钢,20260629,U,3.44,3.44,2.82,0,25059712.0,130209,130209,25059712.0,20260629,1min,241,1,13:03:00,15:00:00,1,0.0,0.8721,0,,0.0,59.7674,0.012279,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,000959.SZ,0,63.1802,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,000959.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
000988.SZ,华工科技,专用机械,专用机械,20260629,U,177.03,177.03,144.85,1,385504422.0,93430,143539,385504422.0,20260629,1min,241,1,09:35:00,15:00:00,2,1.0,4.3891,1,264.0,20.0,33.6655,0.083961,0.0,25,1.0,61.0,1.0,1.0,neutral_limitup,1.0,000988.SZ,0,59.5496,0,36.55,0,12.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260629,intraday_refine_v2,000988.SZ,ok,ok,,1.0,ok,0.595,0.44999999999999996,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
001229.SZ,魅视科技,IT设备,IT设备,20260629,U,33.02,33.02,27.02,5,51889609.0,134106,140433,51889609.0,20260629,1min,241,1,13:41:00,15:00:00,1,0.0,1.1205,0,,0.0,58.2768,0.007064,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,001229.SZ,0,62.733,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,001229.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
001237.SZ,惠康科技,电气设备,电气设备,20260629,U,65.2,65.2,53.34,5,36041451.0,93000,102418,36041451.0,20260629,1min,241,1,09:30:00,15:00:00,3,2.0,1.1503,2,5.5,84.0,63.4982,0.002522,0.0,31,0.0,66.8,1.0,1.0,neutral_limitup,1.0,001237.SZ,0,74.1094,0,24.38,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260629,intraday_refine_v2,001237.SZ,ok,ok,,1.0,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
001301.SZ,尚太科技,电气设备,电气设备,20260629,U,94.24,94.24,77.1,0,57851580.0,142030,142030,57851580.0,20260629,1min,241,1,14:21:00,15:00:00,1,0.0,0.2653,0,,0.0,63.4083,0.026129,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,001301.SZ,0,64.2725,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,001301.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002038.SZ,双鹭药业,生物制药,生物制药,20260629,U,5.58,5.58,4.56,0,67776688.0,101057,101057,67776688.0,20260629,1min,241,1,10:11:00,15:00:00,1,0.0,2.509,0,,0.0,49.9462,0.013726,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002038.SZ,0,65.6339,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002038.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002180.SZ,奔图科技,IT设备,IT设备,20260629,U,16.01,16.01,13.1,1,42519358.0,132530,132757,42519358.0,20260629,1min,241,1,13:26:00,15:00:00,1,0.0,0.3748,0,,0.0,62.7514,0.006328,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002180.SZ,0,64.0754,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002180.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002208.SZ,合肥城建,区域地产,区域地产,20260629,U,18.38,18.38,15.04,2,79954102.0,93615,133227,79954102.0,20260629,1min,241,1,09:37:00,15:00:00,3,1.0,5.0598,1,230.0,20.0,29.6409,0.005167,0.0,31,0.0,64.0,1.0,1.0,neutral_limitup,1.0,002208.SZ,0,62.6923,0,33.1,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260629,intraday_refine_v2,002208.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002237.SZ,恒邦股份,黄金,黄金,20260629,U,14.51,14.51,11.87,2,40127172.0,95457,95745,40127172.0,20260629,1min,241,1,09:55:00,15:00:00,1,1.0,0.7581,1,1.0,100.0,83.4514,0.008735,0.0,31,0.0,80.0,1.0,1.0,healthy_limitup,1.0,002237.SZ,0,86.0354,0,10.7,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260629,intraday_refine_v2,002237.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002255.SZ,海陆重工,专用机械,专用机械,20260629,U,9.7,9.7,7.94,4,45588535.0,93139,100330,45588535.0,20260629,1min,241,1,09:32:00,15:00:00,2,2.0,2.1649,2,3.5,92.0,60.2103,0.006707,0.0,31,0.0,68.4,1.0,1.0,neutral_limitup,1.0,002255.SZ,0,73.8431,0,22.14,0,0.0,1,,0.5,0,2.0,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260629,intraday_refine_v2,002255.SZ,ok,ok,,1.0,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002277.SZ,友阿股份,百货,百货,20260629,U,6.23,6.23,5.09,5,18287666.0,94148,132445,18287666.0,20260629,1min,241,1,09:40:00,15:00:00,4,6.0,3.3708,6,5.5,84.0,2.1753,0.006947,0.0,31,0.0,26.8,1.0,1.0,high_open_board_risk,1.0,002277.SZ,0,37.7126,0,49.98,0,0.0,1,,0.5,0,6.0,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260629,intraday_refine_v2,002277.SZ,ok,ok,,1.0,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002317.SZ,众生药业,中成药,中成药,20260629,U,24.85,24.85,20.33,1,104780025.0,130533,134836,104780025.0,20260629,1min,241,1,13:06:00,15:00:00,1,0.0,0.5634,0,,0.0,61.6197,0.011475,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002317.SZ,0,63.7359,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002317.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002342.SZ,巨力索具,机械基件,机械基件,20260629,U,10.62,10.62,8.69,0,125169444.0,100812,100812,125169444.0,20260629,1min,241,1,10:09:00,15:00:00,1,0.0,1.4124,0,,0.0,56.5254,0.006648,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002342.SZ,0,67.6076,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002342.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002366.SZ,融发核电,专用机械,专用机械,20260629,U,5.97,5.97,4.89,0,102179761.0,105854,105854,102179761.0,20260629,1min,241,1,10:59:00,15:00:00,1,0.0,0.67,0,,0.0,60.9799,0.007397,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002366.SZ,0,68.944,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002366.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002370.SZ,亚太药业,化学制药,化学制药,20260629,U,5.37,5.37,4.39,0,77208786.0,101624,101624,77208786.0,20260629,1min,241,1,10:17:00,15:00:00,1,0.0,1.1173,0,,0.0,58.2961,0.008951,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002370.SZ,0,68.1388,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002370.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002407.SZ,多氟多,化工原料,化工原料,20260629,U,45.66,45.66,37.36,0,603967467.0,92500,92500,603967467.0,20260629,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,0.025212,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1.0,002407.SZ,0,76.0,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002407.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002409.SZ,雅克科技,半导体,半导体,20260629,U,207.46,207.46,169.74,2,291630878.0,94433,134351,291630878.0,20260629,1min,241,1,09:45:00,15:00:00,2,1.0,7.8473,1,228.0,20.0,12.9162,0.006938,0.0,31,0.0,64.0,1.0,1.0,neutral_limitup,1.0,002409.SZ,0,57.6749,0,33.1,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260629,intraday_refine_v2,002409.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002422.SZ,科伦药业,化学制药,化学制药,20260629,U,39.16,39.16,32.04,2,26487824.0,102145,104924,26487824.0,20260629,1min,241,1,10:22:00,15:00:00,1,0.0,0.5618,0,,0.0,61.6292,0.037578,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002422.SZ,0,69.1388,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002422.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002437.SZ,誉衡药业,化学制药,化学制药,20260629,U,2.67,2.67,2.19,1,36774978.0,105933,111506,36774978.0,20260629,1min,241,1,11:00:00,15:00:00,3,1.0,1.4981,1,15.0,52.0,62.2112,0.0194,0.0,31,0.0,57.4,1.0,1.0,neutral_limitup,1.0,002437.SZ,0,69.4934,0,26.09,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260629,intraday_refine_v2,002437.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002521.SZ,齐峰新材,造纸,造纸,20260629,U,7.07,7.07,5.79,1,26524879.0,130809,130845,26524879.0,20260629,1min,241,1,13:09:00,15:00:00,1,0.0,0.9901,0,,0.0,59.0594,0.008728,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002521.SZ,0,62.9678,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002521.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002549.SZ,凯美特气,环境保护,环境保护,20260629,U,20.89,20.89,17.09,2,176107901.0,92500,101800,176107901.0,20260629,1min,241,1,09:30:00,15:00:00,1,1.0,2.6807,1,1.0,100.0,71.9157,0.00846,0.0,31,0.0,80.0,1.0,1.0,healthy_limitup,1.0,002549.SZ,0,82.5747,0,10.7,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260629,intraday_refine_v2,002549.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002568.SZ,百润股份,红黄酒,红黄酒,20260629,U,17.3,17.3,14.16,0,75512337.0,104657,104657,75512337.0,20260629,1min,241,1,10:47:00,15:00:00,1,0.0,1.2717,0,,0.0,57.3699,0.020646,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002568.SZ,0,67.861,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002568.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002624.SZ,完美世界,互联网,互联网,20260629,U,12.69,12.69,10.39,0,75444588.0,101139,101139,75444588.0,20260629,1min,241,1,10:12:00,15:00:00,1,0.0,0.788,0,,0.0,60.2719,0.018109,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002624.SZ,0,68.7316,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002624.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002628.SZ,成都路桥,建筑工程,建筑工程,20260629,U,4.86,4.86,3.98,0,46084464.0,93827,93827,46084464.0,20260629,1min,241,1,09:39:00,15:00:00,1,0.0,0.823,0,,0.0,60.0617,0.01694,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002628.SZ,0,74.5185,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002628.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002638.SZ,勤上股份,家用电器,家用电器,20260629,U,4.02,4.02,3.29,10,19145652.0,94639,110330,19145652.0,20260629,1min,241,1,09:47:00,15:00:00,2,1.0,3.4826,1,1.0,100.0,67.1045,0.002902,0.0,31,0.0,80.0,1.0,1.0,healthy_limitup,1.0,002638.SZ,0,81.1313,0,10.7,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260629,intraday_refine_v2,002638.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002639.SZ,雪人集团,专用机械,专用机械,20260629,U,14.06,14.06,11.5,0,157005151.0,93209,93209,157005151.0,20260629,1min,241,1,09:33:00,15:00:00,1,0.0,0.9246,0,,0.0,59.4523,0.024174,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002639.SZ,0,74.3357,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002639.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002653.SZ,海思科,化学制药,化学制药,20260629,U,61.06,61.06,49.96,2,96174262.0,100057,100412,96174262.0,20260629,1min,241,1,10:01:00,15:00:00,2,1.0,0.9335,1,3.0,90.0,78.899,0.012049,0.0,31,0.0,65.0,1.0,1.0,healthy_limitup,1.0,002653.SZ,0,77.9197,0,15.45,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260629,intraday_refine_v2,002653.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002687.SZ,乔治白,服饰,服饰,20260629,U,4.97,4.97,4.07,0,47029300.0,111012,111012,47029300.0,20260629,1min,241,1,11:11:00,15:00:00,1,0.0,0.4024,0,,0.0,62.5855,0.014563,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1.0,002687.SZ,0,64.0257,0,12.0,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002687.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002693.SZ,双成药业,生物制药,生物制药,20260629,U,9.11,9.11,7.45,0,90906858.0,101506,101506,90906858.0,20260629,1min,241,1,10:16:00,15:00:00,1,0.0,1.427,0,,0.0,56.438,0.001222,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002693.SZ,0,67.5814,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002693.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002728.SZ,特一药业,中成药,中成药,20260629,U,8.8,8.8,7.2,1,37961167.0,95806,95815,37961167.0,20260629,1min,241,1,09:59:00,15:00:00,1,0.0,0.7955,0,,0.0,60.2273,0.013975,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1.0,002728.SZ,0,74.5682,0,8.25,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002728.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002821.SZ,凯莱英,生物制药,生物制药,20260629,U,167.75,167.75,137.25,0,178048843.0,101803,101803,178048843.0,20260629,1min,241,1,10:19:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,0.009984,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1.0,002821.SZ,0,70.15,0,10.2,0,0.0,1,,0.5,0,0.0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260629,intraday_refine_v2,002821.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002828.SZ,贝肯能源,石油开采,石油开采,20260629,U,10.59,10.59,8.67,2,17941578.0,93121,94718,17941578.0,20260629,1min,241,1,09:32:00,15:00:00,3,1.0,3.7771,1,9.0,70.0,54.8371,0.033619,0.0,31,0.0,74.0,1.0,1.0,neutral_limitup,1.0,002828.SZ,0,74.7511,0,19.1,0,0.0,1,,0.5,0,1.0,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260629,intraday_refine_v2,002828.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
