ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
003036.SZ,泰坦股份,纺织机械,纺织机械,20260410,U,26.48,26.48,21.66,0,46202251.0,95651,95651,46202251.0
300131.SZ,英唐智控,元器件,元器件,20260410,U,15.42,15.42,10.28,1,30002138.0,140327,145654,30002138.0
600103.SH,青山纸业,造纸,造纸,20260410,U,3.91,3.91,3.2,0,186847224.0,92500,92500,186847224.0
600105.SH,永鼎股份,通信设备,通信设备,20260410,U,38.1,38.1,31.18,4,219931335.0,130347,132854,219931335.0
600156.SH,华升股份,纺织,纺织,20260410,U,8.15,8.15,6.67,0,89204447.0,103724,103724,89204447.0
600345.SH,长江通信,通信设备,通信设备,20260410,U,54.36,54.36,44.48,5,82713251.0,93046,104110,82713251.0
600480.SH,凌云股份,汽车配件,汽车配件,20260410,U,10.79,10.79,8.83,1,26938314.0,134156,142323,26938314.0
600482.SH,中国动力,船舶,船舶,20260410,U,40.44,40.44,33.08,0,217287800.0,93044,93044,217287800.0
600537.SH,亿晶光电,电气设备,电气设备,20260410,U,4.07,4.07,3.33,1,35094389.0,102657,103721,35094389.0
600707.SH,彩虹股份,元器件,元器件,20260410,U,7.02,7.02,5.74,1,116682333.0,93014,93305,116682333.0
600713.SH,南京医药,医药商业,医药商业,20260410,U,6.05,6.05,4.95,2,43847980.0,103539,111136,43847980.0
600743.SH,华远控股,区域地产,区域地产,20260410,U,2.65,2.65,2.17,1,82803630.0,93033,93539,82803630.0
600876.SH,凯盛新能,玻璃,玻璃,20260410,U,9.94,9.94,8.14,0,24339700.0,95106,95106,24339700.0
600983.SH,惠而浦,家用电器,家用电器,20260410,U,11.17,11.17,9.14,0,2062049.0,93048,93048,2062049.0
601010.SH,文峰股份,百货,百货,20260410,U,2.42,2.42,1.98,1,42163902.0,102504,102855,42163902.0
601999.SH,出版传媒,出版业,出版业,20260410,U,8.46,8.46,6.92,0,104996230.0,103509,103509,104996230.0
603026.SH,石大胜华,化工原料,化工原料,20260410,U,85.16,85.16,69.68,1,88753752.0,94057,132245,88753752.0
603088.SH,宁波精达,机床制造,机床制造,20260410,U,13.44,13.44,11.0,1,18125184.0,94723,104244,18125184.0
603093.SH,南华期货,多元金融,多元金融,20260410,U,19.31,19.31,15.8,0,73082557.0,94630,94630,73082557.0
603101.SH,汇嘉时代,百货,百货,20260410,U,8.83,8.83,7.23,0,117217534.0,141420,141420,117217534.0
603200.SH,上海洗霸,环境保护,环境保护,20260410,U,61.71,61.71,50.49,0,182608467.0,100246,100246,182608467.0
603272.SH,联翔股份,家居用品,家居用品,20260410,U,37.02,37.02,30.29,0,144400212.0,94403,94403,144400212.0
603773.SH,沃格光电,元器件,元器件,20260410,U,43.14,43.14,35.3,3,46760740.0,100548,102006,46760740.0
603777.SH,来伊份,食品,食品,20260410,U,16.97,16.97,13.89,3,33793226.0,93200,94839,33793226.0
603889.SH,新澳股份,纺织,纺织,20260410,U,8.75,8.75,7.16,3,38640875.0,93136,101109,38640875.0
603933.SH,睿能科技,元器件,元器件,20260410,U,24.53,24.53,20.07,1,111915770.0,92503,93739,111915770.0
603950.SH,长源东谷,汽车配件,汽车配件,20260410,U,49.37,49.37,40.39,0,220113873.0,92503,92503,220113873.0
605006.SH,山东玻纤,玻璃,玻璃,20260410,U,10.12,10.12,8.28,2,18156899.0,94707,95713,18156899.0
605060.SH,联德股份,机械基件,机械基件,20260410,U,59.03,59.03,48.29,0,96578983.0,100637,100637,96578983.0
605069.SH,正和生态,环境保护,环境保护,20260410,U,12.36,12.36,10.12,0,86246844.0,132015,132015,86246844.0
605117.SH,德业股份,电气设备,电气设备,20260410,U,139.6,139.6,114.22,2,169165465.0,93122,93310,169165465.0
605255.SH,天普股份,汽车配件,汽车配件,20260410,U,105.31,105.31,86.17,3,22399752.0,133026,134241,22399752.0
688478.SH,晶升股份,半导体,半导体,20260410,U,35.88,35.88,23.92,7,10275888.0,133617,143632,10275888.0
688690.SH,纳微科技,化工原料,化工原料,20260410,U,31.54,31.54,21.02,2,23321369.0,93522,144940,23321369.0
