ts_code,name,industry,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
003042.SZ,中农联合,农药化肥,20260123,U,19.09,19.09,15.62,1,45249790.0,105548,105745,45249790.0
300051.SZ,琏升科技,综合类,20260123,U,10.8,10.8,7.2,0,79736886.0,144515,144515,79736886.0
300102.SZ,乾照光电,半导体,20260123,U,39.17,39.17,26.11,0,217962600.0,131615,131615,217962600.0
300118.SZ,东方日升,电气设备,20260123,U,20.76,20.76,13.84,0,246780597.0,93830,93830,246780597.0
300345.SZ,华民股份,电气设备,20260123,U,8.0,8.0,5.34,4,18320000.0,101351,132536,18320000.0
300385.SZ,雪浪环境,环境保护,20260123,U,9.85,9.85,6.57,2,18942436.0,104827,131845,18942436.0
300436.SZ,广生堂,化学制药,20260123,U,96.28,96.28,64.18,3,97336576.0,101221,102151,97336576.0
300724.SZ,捷佳伟创,专用机械,20260123,U,134.1,134.1,89.4,0,263924489.0,111142,111142,263924489.0
300751.SZ,迈为股份,专用机械,20260123,U,324.36,324.36,216.24,0,397307590.0,93518,93518,397307590.0
300780.SZ,德恩精工,机械基件,20260123,U,31.32,31.32,20.88,2,42663446.0,93154,103115,42663446.0
300861.SZ,美畅股份,矿物制品,20260123,U,19.3,19.3,12.86,1,63999572.0,132112,141721,63999572.0
300986.SZ,志特新材,建筑工程,20260123,U,39.84,39.84,26.56,6,45396126.0,93627,95539,45396126.0
301149.SZ,隆华新材,化工原料,20260123,U,13.8,13.8,9.2,0,49576500.0,102148,102148,49576500.0
301232.SZ,飞沃科技,机械基件,20260123,U,224.92,224.92,149.94,3,215695805.0,100354,103927,215695805.0
600076.SH,康欣新材,广告包装,20260123,U,4.22,4.22,3.46,0,47692646.0,95006,95006,47692646.0
600118.SH,中国卫星,航空,20260123,U,108.9,108.9,89.1,5,180100671.0,131703,145348,180100671.0
600293.SH,三峡新材,玻璃,20260123,U,3.63,3.63,2.97,2,28704225.0,93544,112617,28704225.0
600307.SH,酒钢宏兴,普钢,20260123,U,2.07,2.07,1.69,0,97939980.0,135155,135155,97939980.0
600340.SH,华夏幸福,园区开发,20260123,U,1.77,1.77,1.45,6,22797063.0,93436,95100,22797063.0
600481.SH,双良节能,电气设备,20260123,U,7.85,7.85,6.43,0,177341681.0,93000,93000,177341681.0
600498.SH,烽火通信,通信设备,20260123,U,41.82,41.82,34.22,1,391978943.0,101849,103416,391978943.0
600531.SH,豫光金铅,铅锌,20260123,U,16.94,16.94,13.86,8,139488584.0,95225,101340,139488584.0
600537.SH,亿晶光电,电气设备,20260123,U,3.23,3.23,2.65,1,59889368.0,93903,130006,59889368.0
600552.SH,凯盛科技,元器件,20260123,U,15.28,15.28,12.5,1,42679118.0,101038,103023,42679118.0
600586.SH,金晶科技,玻璃,20260123,U,6.68,6.68,5.46,7,29607610.0,102049,135903,29607610.0
600732.SH,爱旭股份,电气设备,20260123,U,14.74,14.74,12.06,2,112123642.0,94910,131816,112123642.0
600774.SH,汉商集团,化学制药,20260123,U,11.55,11.55,9.45,1,299285332.0,94050,94432,299285332.0
600879.SH,航天电子,航空,20260123,U,31.46,31.46,25.74,3,315895743.0,105658,144619,315895743.0
600916.SH,中国黄金,服饰,20260123,U,9.22,9.22,7.54,1,71496490.0,95123,102453,71496490.0
600959.SH,江苏有线,影视音像,20260123,U,4.07,4.07,3.33,7,5993970.0,130255,150000,5993970.0
600986.SH,浙文互联,互联网,20260123,U,12.05,12.05,9.86,1,140419132.0,94819,104837,140419132.0
601012.SH,隆基绿能,电气设备,20260123,U,19.35,19.35,15.83,0,431986253.0,130038,130038,431986253.0
601118.SH,海南橡胶,橡胶,20260123,U,6.78,6.78,5.54,3,64630817.0,93435,94411,64630817.0
601212.SH,白银有色,铜,20260123,U,10.37,10.37,8.49,2,290652434.0,93431,94749,290652434.0
601615.SH,明阳智能,电气设备,20260123,U,21.65,21.65,17.71,0,1394884537.0,92504,92504,1394884537.0
601702.SH,华峰铝业,铝,20260123,U,23.09,23.09,18.89,3,955926.0,144231,145401,955926.0
603051.SH,鹿山新材,塑料,20260123,U,27.57,27.57,22.55,0,47852835.0,102439,102439,47852835.0
603078.SH,江化微,半导体,20260123,U,31.36,31.36,25.66,1,123495303.0,92501,100028,123495303.0
603095.SH,越剑智能,纺织机械,20260123,U,21.6,21.6,17.68,1,56181254.0,93110,93928,56181254.0
603130.SH,云中马,纺织,20260123,U,63.93,63.93,52.31,8,14211639.0,140517,142253,14211639.0
603138.SH,海量数据,软件服务,20260123,U,17.94,17.94,14.68,0,95438055.0,144104,144104,95438055.0
603200.SH,上海洗霸,环境保护,20260123,U,88.98,88.98,72.8,4,24119452.0,130607,133434,24119452.0
603212.SH,赛伍技术,塑料,20260123,U,16.24,16.24,13.28,0,91749504.0,93500,93500,91749504.0
603396.SH,金辰股份,专用机械,20260123,U,41.24,41.24,33.74,0,53850614.0,93248,93248,53850614.0
603612.SH,索通发展,矿物制品,20260123,U,29.15,29.15,23.85,9,4611530.0,140155,145616,4611530.0
603773.SH,沃格光电,元器件,20260123,U,42.55,42.55,34.81,0,34237176.0,130218,130218,34237176.0
603806.SH,福斯特,塑料,20260123,U,17.31,17.31,14.17,0,84847838.0,95016,95016,84847838.0
603878.SH,武进不锈,钢加工,20260123,U,8.98,8.98,7.34,0,120886317.0,135140,135140,120886317.0
603920.SH,世运电路,元器件,20260123,U,65.71,65.71,53.77,3,73090350.0,130132,132844,73090350.0
603939.SH,益丰药房,医药商业,20260123,U,24.81,24.81,20.3,23,16547277.0,93100,135854,16547277.0
605016.SH,百龙创园,食品,20260123,U,24.73,24.73,20.23,0,41441371.0,130109,130109,41441371.0
605598.SH,上海港湾,建筑工程,20260123,U,65.8,65.8,53.84,1,67366040.0,94212,95539,67366040.0
688002.SH,睿创微纳,通信设备,20260123,U,123.31,123.31,82.21,0,191453325.0,100224,100224,191453325.0
688223.SH,晶科能源,电气设备,20260123,U,6.9,6.9,4.6,5,29292659.0,130132,143941,29292659.0
688270.SH,臻镭科技,半导体,20260123,U,215.93,215.93,143.95,4,117943773.0,112003,140603,117943773.0
688323.SH,瑞华泰,塑料,20260123,U,25.91,25.91,17.27,0,48771481.0,100945,100945,48771481.0
688516.SH,奥特维,专用机械,20260123,U,90.01,90.01,60.01,5,59385357.0,94919,104519,59385357.0
688556.SH,高测股份,专用机械,20260123,U,17.84,17.84,11.9,3,40281346.0,135414,142256,40281346.0
688726.SH,拉普拉斯,专用机械,20260123,U,55.54,55.54,37.02,3,77939670.0,94045,94618,77939670.0
920368.BJ,连城数控,专用机械,20260123,U,47.16,47.16,25.4,1,56813416.0,105127,130003,56813416.0
920414.BJ,欧普泰,电器仪表,20260123,U,17.21,17.21,9.27,1,45497216.0,93233,93348,45497216.0
