ts_code,name,industry,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
600367.SH,红星发展,化工原料,20260303,U,25.91,25.91,21.2,5,11505957.0,130131,145634,11505957.0
600403.SH,大有能源,煤炭开采,20260303,U,7.88,7.88,6.44,1,10055668.0,132458,145001,10055668.0
600583.SH,海油工程,石油开采,20260303,U,8.72,8.72,7.14,15,22909663.0,103030,145503,22909663.0
600617.SH,国新能源,供气供热,20260303,U,3.7,3.7,3.02,1,74834868.0,93232,93305,74834868.0
600635.SH,大众公用,供气供热,20260303,U,6.91,6.91,5.65,2,191404236.0,95949,101519,191404236.0
600681.SH,百川能源,供气供热,20260303,U,4.76,4.76,3.9,0,69271328.0,93838,93838,69271328.0
600688.SH,上海石化,石油加工,20260303,U,3.84,3.84,3.14,14,22789632.0,100113,143328,22789632.0
600714.SH,金瑞矿业,化工原料,20260303,U,21.74,21.74,17.78,2,9987356.0,92502,93341,9987356.0
600722.SH,金牛化工,化工原料,20260303,U,11.35,11.35,9.29,0,199852888.0,92502,92502,199852888.0
600759.SH,洲际油气,石油开采,20260303,U,7.51,7.51,6.15,0,1835516223.0,92501,92501,1835516223.0
600798.SH,宁波海运,水运,20260303,U,4.64,4.64,3.8,0,115244134.0,95009,95009,115244134.0
600803.SH,新奥股份,供气供热,20260303,U,24.05,24.05,19.67,1,,145528,,
600871.SH,石化油服,石油开采,20260303,U,3.88,3.88,3.18,0,470246579.0,92502,92502,470246579.0
600903.SH,贵州燃气,供气供热,20260303,U,7.7,7.7,6.3,7,3349500.0,100102,144553,3349500.0
600917.SH,重庆燃气,供气供热,20260303,U,6.42,6.42,5.26,12,7578810.0,130142,144827,7578810.0
600938.SH,中国海油,石油开采,20260303,U,43.41,43.41,35.51,13,235157048.0,110401,143258,235157048.0
600968.SH,海油发展,石油开采,20260303,U,5.54,5.54,4.54,3,181329141.0,94313,94702,181329141.0
601015.SH,陕西黑猫,焦炭加工,20260303,U,5.69,5.69,4.65,0,92098487.0,130149,130149,92098487.0
601022.SH,宁波远洋,水运,20260303,U,11.24,11.24,9.2,0,44939543.0,112750,112750,44939543.0
601083.SH,锦江航运,水运,20260303,U,13.73,13.73,11.23,2,1592680.0,131144,150000,1592680.0
601139.SH,深圳燃气,供气供热,20260303,U,7.87,7.87,6.44,7,6825926.0,130831,144558,6825926.0
601808.SH,中海油服,石油开采,20260303,U,20.42,20.42,16.7,0,290073737.0,95338,95338,290073737.0
601857.SH,中国石油,石油开采,20260303,U,13.15,13.15,10.76,1,1001281962.0,103935,105920,1001281962.0
601866.SH,中远海发,水运,20260303,U,3.25,3.25,2.66,3,50573919.0,131042,144327,50573919.0
601872.SH,招商轮船,水运,20260303,U,19.65,19.65,16.07,6,56104719.0,112455,145255,56104719.0
601975.SH,招商南油,水运,20260303,U,4.97,4.97,4.07,2,558431486.0,92500,94037,558431486.0
603053.SH,成都燃气,供气供热,20260303,U,11.33,11.33,9.27,4,3478661.0,130256,145414,3478661.0
603080.SH,新疆火炬,供气供热,20260303,U,27.57,27.57,22.55,1,4251294.0,131452,145501,4251294.0
603139.SH,康惠股份,中成药,20260303,U,28.13,28.13,23.01,0,27355693.0,110709,110709,27355693.0
603318.SH,水发燃气,供气供热,20260303,U,9.7,9.7,7.94,0,237361492.0,92503,92503,237361492.0
603353.SH,和顺石油,石油贸易,20260303,U,50.97,50.97,41.71,9,29876575.0,93208,102308,29876575.0
603616.SH,韩建河山,水泥,20260303,U,8.17,8.17,6.69,0,96010490.0,93629,93629,96010490.0
603619.SH,中曼石油,石油开采,20260303,U,43.99,43.99,35.99,2,259158594.0,93019,93246,259158594.0
603689.SH,皖天然气,供气供热,20260303,U,9.56,9.56,7.82,15,3304901.0,130135,143902,3304901.0
603706.SH,东方环宇,供气供热,20260303,U,23.96,23.96,19.6,0,41465511.0,131936,131936,41465511.0
603727.SH,博迈科,石油开采,20260303,U,21.79,21.79,17.83,11,9472113.0,111210,144358,9472113.0
603778.SH,国晟科技,电气设备,20260303,U,15.51,15.51,12.69,12,22042812.0,93616,144243,22042812.0
605169.SH,洪通燃气,供气供热,20260303,U,15.37,15.37,12.57,0,44408909.0,93520,93520,44408909.0
605368.SH,蓝天燃气,供气供热,20260303,U,9.41,9.41,7.7,10,7239508.0,130341,142853,7239508.0
920010.BJ,凯添燃气,供气供热,20260303,U,17.53,17.53,9.45,0,29350496.0,112024,112024,29350496.0
920014.BJ,特瑞斯,专用机械,20260303,U,17.81,17.81,9.59,3,10293342.0,130145,132012,10293342.0
920088.BJ,科力股份,石油开采,20260303,U,89.18,89.18,48.02,0,79217791.0,103936,103936,79217791.0
920158.BJ,长江能科,专用机械,20260303,U,23.79,23.79,12.81,18,9455454.0,134003,145539,9455454.0
920260.BJ,中寰股份,专用机械,20260303,U,15.4,15.4,8.3,0,3454358.0,150000,150000,3454358.0
920571.BJ,国航远洋,水运,20260303,U,16.23,16.23,8.75,2,19473597.0,142351,144445,19473597.0
