ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
603466.SH,风语筑,文教休闲,文教休闲,20260519,U,11.17,11.17,9.14,3,78298572.0,94010,94610,78298572.0
603608.SH,天创时尚,服饰,服饰,20260519,U,16.89,16.89,13.82,0,59006904.0,93752,93752,59006904.0
603636.SH,南威软件,软件服务,软件服务,20260519,U,12.61,12.61,10.31,0,72405195.0,93933,93933,72405195.0
603727.SH,博迈科,石油开采,石油开采,20260519,U,18.87,18.87,15.44,0,55873692.0,94537,94537,55873692.0
603779.SH,威龙股份,红黄酒,红黄酒,20260519,U,12.0,12.0,9.82,0,446293740.0,92500,92500,446293740.0
603823.SH,百合花,染料涂料,染料涂料,20260519,U,22.99,22.99,18.81,5,7692454.0,104510,145431,7692454.0
603938.SH,三孚股份,化工原料,化工原料,20260519,U,48.87,48.87,39.99,2,55915343.0,93922,103222,55915343.0
603989.SH,艾华集团,元器件,元器件,20260519,U,24.2,24.2,19.8,1,21076602.0,103832,103920,21076602.0
603999.SH,读者传媒,出版业,出版业,20260519,U,7.45,7.45,6.09,0,54064799.0,104830,104830,54064799.0
605218.SH,伟时电子,元器件,元器件,20260519,U,21.29,21.29,17.42,0,75136689.0,94206,94206,75136689.0
605288.SH,凯迪股份,电气设备,电气设备,20260519,U,95.1,95.1,77.81,0,64602381.0,130031,130031,64602381.0
605358.SH,立昂微,半导体,半导体,20260519,U,55.17,55.17,45.14,0,240578991.0,142219,142219,240578991.0
605376.SH,博迁新材,小金属,小金属,20260519,U,129.79,129.79,106.19,6,44421536.0,112356,143856,44421536.0
605488.SH,福莱新材,塑料,塑料,20260519,U,38.52,38.52,31.52,0,191602293.0,93103,93103,191602293.0
688126.SH,沪硅产业,半导体,半导体,20260519,U,29.52,29.52,19.68,0,322281116.0,142848,142848,322281116.0
688182.SH,灿勤科技,通信设备,通信设备,20260519,U,43.84,43.84,29.22,1,96635985.0,93327,100339,96635985.0
688260.SH,昀冢科技,元器件,元器件,20260519,U,59.11,59.11,39.41,0,92846323.0,111347,111347,92846323.0
688360.SH,德马科技,机械基件,机械基件,20260519,U,24.18,24.18,16.12,0,143400892.0,141700,141700,143400892.0
688419.SH,耐科装备,半导体,半导体,20260519,U,55.14,55.14,36.76,1,72768478.0,140306,150000,72768478.0
688610.SH,埃科光电,电器仪表,电器仪表,20260519,U,164.71,164.71,109.81,2,36595267.0,112815,133336,36595267.0
