ts_code,name,industry,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
301500.SZ,飞南资源,环境保护,20260128,U,21.11,21.11,14.07,0,27459613.0,110218,110218,27459613.0
600170.SH,上海建工,建筑工程,20260128,U,3.18,3.18,2.6,0,181423909.0,104430,104430,181423909.0
600219.SH,南山铝业,铝,20260128,U,7.85,7.85,6.43,9,9490406.0,134639,145527,9490406.0
600230.SH,沧州大化,化工原料,20260128,U,20.78,20.78,17.0,0,66101034.0,100052,100052,66101034.0
600262.SH,北方股份,专用机械,20260128,U,35.22,35.22,28.82,0,47063711.0,143814,143814,47063711.0
600313.SH,农发种业,种植业,20260128,U,7.55,7.55,6.17,5,43804345.0,95408,133633,43804345.0
600352.SH,浙江龙盛,染料涂料,20260128,U,14.75,14.75,12.07,1,253003903.0,93437,100001,253003903.0
600459.SH,贵研铂业,小金属,20260128,U,26.6,26.6,21.76,12,3285632.0,140454,145636,3285632.0
600489.SH,中金黄金,黄金,20260128,U,37.71,37.71,30.85,8,101799766.0,130431,135722,101799766.0
600490.SH,鹏欣资源,铜,20260128,U,11.18,11.18,9.14,10,11761360.0,130238,145508,11761360.0
600531.SH,豫光金铅,铅锌,20260128,U,22.54,22.54,18.44,8,170775369.0,101619,103346,170775369.0
600655.SH,豫园股份,百货,20260128,U,5.82,5.82,4.76,0,63030937.0,93556,93556,63030937.0
600740.SH,山西焦化,焦炭加工,20260128,U,4.4,4.4,3.6,0,75230399.0,135630,135630,75230399.0
600759.SH,洲际油气,石油开采,20260128,U,5.17,5.17,4.23,0,72066506.0,145322,145322,72066506.0
600869.SH,远东股份,电气设备,20260128,U,12.67,12.67,10.37,0,47133667.0,130028,130028,47133667.0
600871.SH,石化油服,石油开采,20260128,U,2.94,2.94,2.4,0,142590341.0,100213,100213,142590341.0
600916.SH,中国黄金,服饰,20260128,U,12.27,12.27,10.04,0,705008433.0,92503,92503,705008433.0
600961.SH,株冶集团,铅锌,20260128,U,25.16,25.16,20.58,2,6206821.0,143055,144925,6206821.0
600987.SH,航民股份,纺织,20260128,U,8.02,8.02,6.56,0,42764516.0,111147,111147,42764516.0
600988.SH,赤峰黄金,黄金,20260128,U,46.86,46.86,38.34,1,10266135.0,143411,144246,10266135.0
601015.SH,陕西黑猫,焦炭加工,20260128,U,4.32,4.32,3.54,2,21496756.0,135900,140954,21496756.0
601068.SH,中铝国际,建筑工程,20260128,U,6.64,6.64,5.44,0,85491739.0,130256,130256,85491739.0
601069.SH,西部黄金,黄金,20260128,U,44.26,44.26,36.22,6,117816711.0,95511,100217,117816711.0
601212.SH,白银有色,铜,20260128,U,13.81,13.81,11.3,2,779317495.0,100220,100656,779317495.0
601388.SH,怡球资源,铝,20260128,U,3.97,3.97,3.25,1,106924680.0,93456,93917,106924680.0
601600.SH,中国铝业,铝,20260128,U,14.6,14.6,11.94,9,495087372.0,103727,112124,495087372.0
601702.SH,华峰铝业,铝,20260128,U,26.07,26.07,21.33,0,67067682.0,130135,130135,67067682.0
601799.SH,星宇股份,汽车配件,20260128,U,131.67,131.67,107.73,5,12956328.0,140731,144404,12956328.0
603052.SH,可川科技,元器件,20260128,U,62.07,62.07,50.79,8,19533925.0,93916,132831,19533925.0
603077.SH,和邦生物,化工原料,20260128,U,2.82,2.82,2.3,1,75484888.0,103122,103249,75484888.0
603132.SH,金徽股份,铅锌,20260128,U,22.18,22.18,18.14,3,7676498.0,111611,144144,7676498.0
603188.SH,亚邦股份,染料涂料,20260128,U,5.31,5.31,4.35,1,41990418.0,93547,94211,41990418.0
603256.SH,宏和科技,玻璃,20260128,U,52.03,52.03,42.57,0,158660282.0,112430,112430,158660282.0
603601.SH,再升科技,玻璃,20260128,U,11.77,11.77,9.63,0,145590086.0,135911,135911,145590086.0
603619.SH,中曼石油,石油开采,20260128,U,33.88,33.88,27.72,6,7804664.0,110842,145024,7804664.0
603680.SH,今创集团,运输设备,20260128,U,17.37,17.37,14.21,0,42451376.0,134027,134027,42451376.0
603900.SH,莱绅通灵,服饰,20260128,U,10.53,10.53,8.61,2,25567893.0,94036,94939,25567893.0
603958.SH,哈森股份,服饰,20260128,U,15.8,15.8,12.92,3,27539400.0,93843,101346,27539400.0
603988.SH,中电电机,电气设备,20260128,U,38.13,38.13,31.19,3,11907999.0,95814,105857,11907999.0
605599.SH,菜百股份,服饰,20260128,U,21.71,21.71,17.77,2,30069739.0,112130,130145,30069739.0
688216.SH,气派科技,半导体,20260128,U,33.97,33.97,22.65,0,68479137.0,93406,93406,68479137.0
