ts_code,name,industry,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
603169.SH,兰石重装,专用机械,20260313,U,12.8,12.8,10.48,0,159380480.0,104350,104350,159380480.0
603248.SH,锡华科技,机械基件,20260313,U,28.2,28.2,23.08,2,17474637.0,130024,150000,17474637.0
603280.SH,南方路机,工程机械,20260313,U,40.7,40.7,33.3,0,336438410.0,110830,110830,336438410.0
603366.SH,日出东方,家用电器,20260313,U,10.32,10.32,8.44,0,75301314.0,103220,103220,75301314.0
603538.SH,美诺华,化学制药,20260313,U,25.37,25.37,20.75,0,112124186.0,112950,112950,112124186.0
603558.SH,健盛集团,纺织,20260313,U,12.99,12.99,10.63,0,41178949.0,93327,93327,41178949.0
603607.SH,京华激光,造纸,20260313,U,24.55,24.55,20.09,0,36246111.0,93520,93520,36246111.0
603659.SH,璞泰来,化工原料,20260313,U,32.41,32.41,26.51,0,88180188.0,94917,94917,88180188.0
603803.SH,瑞斯康达,通信设备,20260313,U,13.75,13.75,11.25,0,92794707.0,95315,95315,92794707.0
603929.SH,亚翔集成,装修装饰,20260313,U,140.83,140.83,115.23,0,219353146.0,93000,93000,219353146.0
605222.SH,起帆电缆,电气设备,20260313,U,23.06,23.06,18.86,0,24771052.0,130826,130826,24771052.0
