ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,trade_date_intraday,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,limitup_quality_is_default,limitup_quality_score_raw,intraday_risk_is_default,intraday_risk_score_raw,late_withdraw_is_default,late_withdraw_score_raw,reseal_is_default,reseal_score_raw,reseal_score,open_board_count_is_default,open_board_count_raw,seal_stability_score,auction_strength_is_default,auction_strength_score_raw,auction_strength_score,auction_real_volume_score,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,intraday_status,intraday_data_status,intraday_missing_reason,auction_available,auction_data_status,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,risk_level,risk_label,risk_tags
600470.SH,六国化工,农化制品,农化制品,1→2,1.0,1→2,20260706,U,6.69,6.69,5.47,3,34385262.0,95353,100405,2/4,12.23,416813632.0,3489504000.0,3489504000.0,34385262.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,09:54:00,15:00:00,2,1.0,2.6906,1,10.0,67.0,60.3065,0.011077,0.0,31,0.0,73.4,1.0,1.0,healthy_limitup,1,600470.SH,0,76.122,0,19.94,0,0.0,1,,0.5,0,1,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260706,intraday_refine_v2,600470.SH,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
600791.SH,京能置业,房地产开发,房地产开发,1→2,1.0,1→2,20260706,U,8.92,8.92,7.3,0,24520857.0,130542,130542,1/1,5.5,212920443.0,4034638168.32,4039689600.0,24520857.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,13:06:00,15:00:00,1,0.0,1.7937,0,,0.0,54.2377,0.01011,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1,600791.SH,0,61.5213,0,12.0,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,600791.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
600793.SH,宜宾纸业,造纸,造纸,4→5,4.0,4→5,20260706,U,17.61,17.61,14.41,9,17065851.0,93618,104242,5/10,10.48,321431888.0,3115279475.22,3115279475.22,17065851.0,1.1,0.005,0.515,limit_list_d,20260706,1min,241,1,09:37:00,15:00:00,1,1.0,2.2147,1,1.0,100.0,74.7121,0.018677,0.0,31,0.0,80.0,1.0,1.0,healthy_limitup,1,600793.SH,0,83.4136,0,10.7,0,0.0,1,,0.5,0,1,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260706,intraday_refine_v2,600793.SH,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
601101.SH,昊华能源,煤炭开采,煤炭开采,1→2,1.0,1→2,20260706,U,12.54,12.54,10.26,0,52536079.0,144953,144953,1/1,2.91,496650960.0,18057573992.04,18057573916.8,52536079.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,14:50:00,15:00:00,1,0.0,0.8772,0,,0.0,59.7368,0.195362,0.0,11,1.0,16.3087,1.0,1.0,weak_limitup,1,601101.SH,0,46.5687,0,19.995,0,14.7652,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,601101.SH,ok,ok,,1.0,ok,0.625,0.4,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
601368.SH,绿城水务,环境治理,环境治理,1→2,1.0,1→2,20260706,U,4.75,4.75,3.89,1,3324430.0,141956,150000,1/1,2.41,98115329.0,4194122115.75,4194122092.0,3324430.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,14:20:00,15:00:00,1,0.0,4.8421,0,,0.0,35.9474,0.27189,0.0,31,1.0,40.8649,1.0,1.0,weak_limitup,1,601368.SH,0,50.0384,0,16.7553,0,16.5402,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,601368.SH,ok,ok,,1.0,ok,0.625,0.4,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603020.SH,爱普股份,化学制品,化学制品,1→2,1.0,1→2,20260706,U,14.69,14.69,12.02,0,48114157.0,94216,94216,1/1,2.6,141429615.0,5518118900.06,5518118929.44,48114157.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,09:43:00,15:00:00,1,0.0,1.4295,0,,0.0,56.4227,0.014553,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1,603020.SH,0,73.4268,0,8.25,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,603020.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603067.SH,振华股份,化学原料,化学原料,1→2,1.0,1→2,20260706,U,48.73,48.73,39.87,0,165637801.0,93328,93328,1/1,1.36,494836192.0,36816752936.92,36816753131.84,165637801.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,09:34:00,15:00:00,1,0.0,1.0876,0,,0.0,58.4742,0.048344,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1,603067.SH,0,74.0423,0,8.25,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,603067.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603087.SH,甘李药业,生物制品,生物制品,,,,20260706,U,67.09,67.09,54.89,9,,95405,,0/0,4.2,1561694400.0,37648040573.4,40073190839.84,,,,,limit_list_d,20260706,1min,241,1,09:55:00,15:00:00,1,2.0,0.4621,2,2.5,92.5,70.6026,0.201416,0.0,26,1.0,61.5363,1.0,1.0,neutral_limitup,1,603087.SH,0,66.9084,0,30.0083,0,27.8548,1,,0.5,0,2,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260706,intraday_refine_v2,603087.SH,ok,ok,,1.0,ok,0.5650000000000001,0.5,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603090.SH,宏盛股份,通用设备,通用设备,1→2,1.0,1→2,20260706,U,54.8,54.8,44.84,5,32364880.0,95211,100914,1/1,6.94,375681120.0,5480000000.0,5480000000.0,32364880.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,09:53:00,15:00:00,3,2.0,1.6423,2,5.0,86.0,61.246,0.010396,0.0,31,0.0,67.2,1.0,1.0,neutral_limitup,1,603090.SH,0,73.6138,0,23.82,0,0.0,1,,0.5,0,2,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260706,intraday_refine_v2,603090.SH,ok,ok,,1.0,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603118.SH,共进股份,通信设备,通信设备,1→2,1.0,1→2,20260706,U,13.42,13.42,10.98,0,126139948.0,134132,134132,1/1,9.13,914664352.0,10565249368.52,10565249288.0,126139948.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,13:42:00,15:00:00,1,0.0,1.1923,0,,0.0,57.8465,0.023229,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1,603118.SH,0,62.6039,0,12.0,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,603118.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603137.SH,恒尚节能,装修装饰,装修装饰,5→6,5.0,5→6,20260706,U,18.94,18.94,15.5,0,348885027.0,92502,92502,5/5,0.4,13721272.0,3464757345.96,3464757345.96,348885027.0,1.0,0.045,0.535,limit_list_d,20260706,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,0.073158,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1,603137.SH,0,76.0,0,8.25,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,603137.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603155.SH,新亚强,化学制品,化学制品,1→2,1.0,1→2,20260706,U,29.57,29.57,24.19,0,22881325.0,93733,93733,1/1,3.95,363643408.0,9337815676.0,9337815676.0,22881325.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,09:38:00,15:00:00,1,0.0,2.0967,0,,0.0,52.4197,0.051592,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1,603155.SH,0,72.2259,0,8.25,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,603155.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603201.SH,常润股份,汽车零部件,汽车零部件,1→2,1.0,1→2,20260706,U,15.6,15.6,12.76,0,44592054.0,94443,94443,1/1,2.88,82764932.0,2938333975.2,2963683663.2,44592054.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,09:45:00,15:00:00,1,0.0,1.2179,0,,0.0,57.6923,0.034056,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1,603201.SH,0,73.8077,0,8.25,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,603201.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603211.SH,晋拓股份,汽车零部件,汽车零部件,2→3,2.0,2→3,20260706,U,39.53,39.53,32.35,4,11613914.0,93205,93835,3/5,5.08,539492528.0,10744570240.0,10744570240.0,11613914.0,0.92,0.015,0.35,limit_list_d,20260706,1min,241,1,09:32:00,15:00:00,2,1.0,3.6428,1,4.0,90.0,62.6432,0.132508,0.0,31,0.0,78.0,1.0,1.0,healthy_limitup,1,603211.SH,0,78.893,0,13.5,0,0.0,1,,0.5,0,1,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260706,intraday_refine_v2,603211.SH,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603221.SH,爱丽家居,家居用品,家居用品,1→2,1.0,1→2,20260706,U,11.78,11.78,9.64,1,20338170.0,105948,110336,1/1,3.19,87623404.0,2853940600.0,2880681200.0,20338170.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,11:00:00,15:00:00,2,1.0,1.2733,1,2.0,95.0,78.6099,0.003848,0.0,31,0.0,66.0,1.0,1.0,healthy_limitup,1,603221.SH,0,78.283,0,14.05,0,0.0,1,,0.5,0,1,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260706,intraday_refine_v2,603221.SH,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603268.SH,松发股份,航海装备,航海装备,1→2,1.0,1→2,20260706,U,163.35,163.35,133.65,11,61043895.0,94435,150000,1/1,6.03,2267666880.0,38101353523.2,158576635958.4,61043895.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,09:45:00,15:00:00,1,2.0,0.1041,2,2.5,92.5,72.7506,0.007241,0.0,31,0.0,68.5,1.0,1.0,healthy_limitup,1,603268.SH,0,77.6502,0,22.0,0,0.0,1,,0.5,0,2,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260706,intraday_refine_v2,603268.SH,ok,ok,,1.0,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603269.SH,海鸥股份,通用设备,通用设备,1→2,1.0,1→2,20260706,U,17.53,17.53,14.35,4,32857495.0,93819,102622,1/1,9.75,722698384.0,7572004439.7,7572004404.64,32857495.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,09:39:00,15:00:00,1,0.0,0.8557,0,,0.0,59.8659,0.014803,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1,603269.SH,0,74.4598,0,8.25,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,603269.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603375.SH,盛景微,半导体,半导体,1→2,1.0,1→2,20260706,U,50.91,50.91,41.65,0,11259510.0,134755,134755,1/1,8.36,257808298.0,3247087095.39,5124940016.97,11259510.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,13:48:00,15:00:00,1,0.0,0.5893,0,,0.0,61.4643,0.094987,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1,603375.SH,0,63.6893,0,12.0,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,603375.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603477.SH,巨星农牧,养殖业,养殖业,1→2,1.0,1→2,20260706,U,16.73,16.73,13.69,1,26115530.0,132131,133107,1/1,6.91,574832384.0,8533478645.23,8749443086.72,26115530.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,13:22:00,15:00:00,2,1.0,0.7173,1,2.0,95.0,81.9464,0.011436,0.0,31,0.0,54.0,1.0,1.0,neutral_limitup,1,603477.SH,0,73.8839,0,15.85,0,0.0,1,,0.5,0,1,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260706,intraday_refine_v2,603477.SH,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603722.SH,阿科力,化学制品,化学制品,2→3,2.0,2→3,20260706,U,43.56,43.56,35.64,0,218651598.0,92502,92502,2/2,0.62,25902954.0,4168697270.76,4256688470.76,218651598.0,0.92,0.015,0.35,limit_list_d,20260706,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,0.053477,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1,603722.SH,0,76.0,0,8.25,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,603722.SH,ok,ok,,0.0,missing_stock,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603757.SH,大元泵业,通用设备,通用设备,1→2,1.0,1→2,20260706,U,79.19,79.19,64.79,1,81210057.0,94548,110333,1/1,8.47,1222250288.0,14772677440.21,14772677440.21,81210057.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,09:46:00,15:00:00,2,1.0,3.7631,1,38.0,27.0,39.8714,0.008489,0.0,31,0.0,65.4,1.0,1.0,neutral_limitup,1,603757.SH,0,66.3914,0,31.14,0,0.0,1,,0.5,0,1,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260706,intraday_refine_v2,603757.SH,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603800.SH,洪田股份,专用设备,专用设备,,,,20260706,U,84.55,84.55,69.17,19,,95038,,0/0,9.85,1711709328.0,17586400000.0,17586400000.0,,,,,limit_list_d,20260706,1min,241,1,09:51:00,15:00:00,12,13.0,4.317,13,9.0,70.0,0.0,0.060424,0.0,4,1.0,0.0,1.0,1.0,high_open_board_risk,1,603800.SH,0,16.0,0,66.5,0,36.0,1,,0.5,0,13,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260706,intraday_refine_v2,603800.SH,ok,ok,,1.0,ok,0.47500000000000003,0.65,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603815.SH,交建股份,基础建设,基础建设,1→2,1.0,1→2,20260706,U,6.11,6.11,5.0,0,4297163.0,131838,131838,1/1,3.04,109796538.0,3781627075.85,3781627106.4,4297163.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,13:19:00,15:00:00,1,0.0,1.473,0,,0.0,56.162,0.045319,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1,603815.SH,0,62.0986,0,12.0,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,603815.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603819.SH,神力股份,电机Ⅱ,电机Ⅱ,1→2,1.0,1→2,20260706,U,13.6,13.6,11.12,6,18384969.0,94455,102013,1/1,6.25,183478036.0,2961130543.2,2961130543.2,18384969.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,09:45:00,15:00:00,2,2.0,2.2059,2,1.5,97.5,61.8897,0.012234,0.0,31,0.0,69.5,1.0,1.0,neutral_limitup,1,603819.SH,0,74.8419,0,20.6,0,0.0,1,,0.5,0,2,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260706,intraday_refine_v2,603819.SH,ok,ok,,1.0,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603861.SH,白云电器,电网设备,电网设备,1→2,1.0,1→2,20260706,U,13.82,13.82,11.3,0,87533116.0,94933,94933,1/1,3.73,266318335.0,7305065125.96,7470096296.64,87533116.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,09:50:00,15:00:00,1,0.0,1.5919,0,,0.0,55.4486,0.033639,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1,603861.SH,0,73.1346,0,8.25,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,603861.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603903.SH,中持股份,环境治理,环境治理,1→2,1.0,1→2,20260706,U,15.57,15.57,12.74,5,19292600.0,94008,132117,1/1,15.83,620088448.0,3975324303.6,3975324303.6,19292600.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,09:41:00,15:00:00,8,8.0,4.4316,8,24.0,41.0,0.0,0.007692,0.0,31,0.0,0.0,1.0,1.0,high_open_board_risk,1,603903.SH,0,25.0,0,64.75,0,0.0,1,,0.5,0,8,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260706,intraday_refine_v2,603903.SH,ok,ok,,1.0,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603931.SH,格林达,电子化学,电子化学,1→2,1.0,1→2,20260706,U,59.74,59.74,48.88,1,15299414.0,111822,112358,1/1,5.69,647888000.0,11921617621.2,11921617621.2,15299414.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,11:19:00,15:00:00,1,0.0,1.7241,0,,0.0,54.6552,0.039851,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1,603931.SH,0,61.6466,0,12.0,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,603931.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
605060.SH,XD联德股,通用设备,通用设备,1→2,1.0,1→2,20260706,U,57.52,57.52,47.06,1,101225134.0,93734,111222,1/1,3.47,472517232.0,13743851808.0,13838851840.0,101225134.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,09:38:00,15:00:00,2,1.0,3.025,1,36.0,29.0,44.9998,0.009425,0.0,31,0.0,65.8,1.0,1.0,neutral_limitup,1,605060.SH,0,68.1099,0,30.58,0,0.0,1,,0.5,0,1,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260706,intraday_refine_v2,605060.SH,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
605196.SH,华通线缆,电网设备,电网设备,1→2,1.0,1→2,20260706,U,29.15,29.15,23.85,0,76089253.0,93532,93532,1/1,1.36,196483617.0,14719665066.15,14894838930.4,76089253.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,09:36:00,15:00:00,1,0.0,1.0635,0,,0.0,58.6192,0.047087,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1,605196.SH,0,74.0858,0,8.25,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,605196.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
605377.SH,华旺科技,造纸,造纸,1→2,1.0,1→2,20260706,U,9.7,9.7,7.94,1,23176636.0,111552,112249,1/1,3.38,176082210.0,5399701599.6,5399701638.4,23176636.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,11:16:00,15:00:00,2,1.0,1.5464,1,6.0,82.0,72.4216,0.013951,0.0,31,0.0,51.4,1.0,1.0,neutral_limitup,1,605377.SH,0,69.8565,0,19.49,0,0.0,1,,0.5,0,1,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260706,intraday_refine_v2,605377.SH,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
688039.SH,当虹科技,IT服务Ⅱ,IT服务Ⅱ,1→2,1.0,1→2,20260706,U,43.56,43.56,29.04,0,27589640.0,112758,112758,1/1,7.34,335890032.0,4817798029.44,4817798029.44,27589640.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,11:28:00,15:00:00,1,0.0,1.584,0,,0.0,55.4959,0.020804,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1,688039.SH,0,61.8988,0,12.0,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260706,intraday_refine_v2,688039.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
688206.SH,概伦电子,软件开发,软件开发,1→2,1.0,1→2,20260706,U,48.76,48.76,32.5,1,67254326.0,94309,111130,1/1,5.58,1151606400.0,21287583994.6,21287583848.32,67254326.0,0.78,0.035,0.16,limit_list_d,20260706,1min,241,1,09:44:00,15:00:00,2,1.0,5.2912,1,71.0,20.0,28.2527,0.032643,0.0,31,0.0,64.0,1.0,1.0,neutral_limitup,1,688206.SH,0,62.2758,0,33.1,0,0.0,1,,0.5,0,1,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260706,intraday_refine_v2,688206.SH,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
