ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
600488.SH,津药药业,化学制药,化学制药,20260401,U,5.76,5.76,4.72,0,184673664.0,93013,93013,184673664.0
600545.SH,卓郎智能,纺织机械,纺织机械,20260401,U,4.0,4.0,3.28,0,96330200.0,93647,93647,96330200.0
600594.SH,益佰制药,中成药,中成药,20260401,U,4.36,4.36,3.56,2,31916508.0,101419,103125,31916508.0
600643.SH,爱建集团,多元金融,多元金融,20260401,U,5.15,5.15,4.21,0,95140003.0,100830,100830,95140003.0
600666.SH,奥瑞德,元器件,元器件,20260401,U,6.27,6.27,5.13,0,341188959.0,93259,93259,341188959.0
600724.SH,宁波富达,综合类,综合类,20260401,U,6.66,6.66,5.45,1,37165450.0,93450,104326,37165450.0
600851.SH,海欣股份,化学制药,化学制药,20260401,U,8.62,8.62,7.06,0,43100862.0,101736,101736,43100862.0
601083.SH,锦江航运,水运,水运,20260401,U,12.93,12.93,10.58,3,21238818.0,93055,94855,21238818.0
601133.SH,柏诚股份,建筑工程,建筑工程,20260401,U,18.85,18.85,15.43,0,95293875.0,94259,94259,95293875.0
601515.SH,衢州东峰,广告包装,广告包装,20260401,U,4.55,4.55,3.73,0,53652207.0,140741,140741,53652207.0
601579.SH,会稽山,红黄酒,红黄酒,20260401,U,18.4,18.4,15.06,0,76954320.0,101013,101013,76954320.0
601872.SH,招商轮船,水运,水运,20260401,U,18.0,18.0,14.72,25,68412204.0,93342,140400,68412204.0
603121.SH,华培动力,汽车配件,汽车配件,20260401,U,18.06,18.06,14.78,0,57445248.0,130338,130338,57445248.0
603158.SH,腾龙股份,汽车配件,汽车配件,20260401,U,12.28,12.28,10.04,0,122097584.0,130752,130752,122097584.0
603193.SH,润本股份,日用化工,日用化工,20260401,U,24.46,24.46,20.02,2,42617660.0,130244,131341,42617660.0
603248.SH,锡华科技,机械基件,机械基件,20260401,U,30.07,30.07,24.61,1,77271660.0,93911,94753,77271660.0
603296.SH,华勤技术,元器件,元器件,20260401,U,88.14,88.14,72.12,5,27341028.0,94741,100623,27341028.0
603687.SH,大胜达,广告包装,广告包装,20260401,U,16.39,16.39,13.41,3,72700959.0,93211,131032,72700959.0
603727.SH,博迈科,石油开采,石油开采,20260401,U,20.89,20.89,17.09,0,75369031.0,105045,105045,75369031.0
603778.SH,国晟科技,电气设备,电气设备,20260401,U,27.5,27.5,22.5,2,68201155.0,105330,132742,68201155.0
603803.SH,瑞斯康达,通信设备,通信设备,20260401,U,13.68,13.68,11.2,5,29019384.0,93219,133007,29019384.0
603912.SH,佳力图,专用机械,专用机械,20260401,U,10.0,10.0,8.18,2,16749160.0,95842,100657,16749160.0
603937.SH,丽岛新材,铝,铝,20260401,U,15.27,15.27,12.49,0,59392665.0,103723,103723,59392665.0
603949.SH,雪龙集团,汽车配件,汽车配件,20260401,U,18.49,18.49,15.13,1,23649726.0,94753,143526,23649726.0
603985.SH,恒润股份,电气设备,电气设备,20260401,U,20.46,20.46,16.74,0,97327278.0,132001,132001,97327278.0
605006.SH,山东玻纤,玻璃,玻璃,20260401,U,9.67,9.67,7.91,0,35822901.0,93318,93318,35822901.0
605162.SH,新中港,供气供热,供气供热,20260401,U,12.77,12.77,10.45,2,28167159.0,102255,140810,28167159.0
605287.SH,德才股份,装修装饰,装修装饰,20260401,U,45.08,45.08,36.88,1,55033664.0,103334,105737,55033664.0
605289.SH,罗曼股份,建筑工程,建筑工程,20260401,U,104.16,104.16,85.22,1,87650640.0,94053,100447,87650640.0
688488.SH,艾迪药业,生物制药,生物制药,20260401,U,17.82,17.82,11.88,1,28570485.0,131157,142724,28570485.0
