ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
600439.SH,瑞贝卡,服饰,服饰,20260603,U,2.62,2.62,2.14,0,57310875.0,101151,101151,57310875.0
600487.SH,亨通光电,通信设备,通信设备,20260603,U,91.43,91.43,74.81,1,856423529.0,93208,93302,856423529.0
600505.SH,西昌电力,水力发电,水力发电,20260603,U,14.34,14.34,11.74,0,73795188.0,135605,135605,73795188.0
600516.SH,方大炭素,矿物制品,矿物制品,20260603,U,5.48,5.48,4.48,6,495392.0,135408,145653,495392.0
600578.SH,京能电力,火力发电,火力发电,20260603,U,9.34,9.34,7.64,0,198748876.0,131554,131554,198748876.0
600596.SH,新安股份,化工原料,化工原料,20260603,U,14.4,14.4,11.78,9,7384262.0,132305,144235,7384262.0
600679.SH,上海凤凰,文教休闲,文教休闲,20260603,U,10.73,10.73,8.78,0,58594373.0,101331,101331,58594373.0
600683.SH,京投发展,区域地产,区域地产,20260603,U,15.63,15.63,12.79,2,38023226.0,105128,105340,38023226.0
600688.SH,上海石化,石油加工,石油加工,20260603,U,3.07,3.07,2.51,0,191413321.0,92501,92501,191413321.0
600791.SH,京能置业,全国地产,全国地产,20260603,U,15.9,15.9,13.01,0,69001230.0,130833,130833,69001230.0
600936.SH,北投科技,软件服务,软件服务,20260603,U,6.51,6.51,5.33,4,33157656.0,94944,143829,33157656.0
601208.SH,东材科技,化工原料,化工原料,20260603,U,56.49,56.49,46.22,10,15353982.0,95348,145015,15353982.0
601231.SH,环旭电子,元器件,元器件,20260603,U,43.62,43.62,35.69,2,126210195.0,93353,143850,126210195.0
601798.SH,蓝科高新,化工机械,化工机械,20260603,U,8.54,8.54,6.98,0,21794934.0,93047,93047,21794934.0
603065.SH,宿迁联盛,化工原料,化工原料,20260603,U,8.39,8.39,6.87,1,11423824.0,130149,134704,11423824.0
603109.SH,神驰机电,电气设备,电气设备,20260603,U,21.23,21.23,17.37,1,7087847.0,144929,145132,7087847.0
603120.SH,肯特催化,化工原料,化工原料,20260603,U,52.24,52.24,42.74,0,86849000.0,93306,93306,86849000.0
603135.SH,中重科技,专用机械,专用机械,20260603,U,11.59,11.59,9.49,0,30885032.0,94133,94133,30885032.0
603236.SH,移远通信,通信设备,通信设备,20260603,U,57.74,57.74,47.24,3,59094060.0,93751,144145,59094060.0
603311.SH,金海高科,家用电器,家用电器,20260603,U,37.51,37.51,30.69,6,60601156.0,131802,133259,60601156.0
603319.SH,美湖股份,汽车配件,汽车配件,20260603,U,42.6,42.6,34.86,31,10774392.0,100926,145011,10774392.0
603330.SH,天洋新材,塑料,塑料,20260603,U,8.55,8.55,6.99,0,90106842.0,92502,92502,90106842.0
603656.SH,泰禾智能,专用机械,专用机械,20260603,U,20.19,20.19,16.52,0,79044738.0,95258,95258,79044738.0
603663.SH,三祥新材,小金属,小金属,20260603,U,67.97,67.97,55.61,7,12757969.0,94040,145410,12757969.0
603886.SH,元祖股份,食品,食品,20260603,U,11.96,11.96,9.78,0,17698408.0,145317,145317,17698408.0
603938.SH,三孚股份,化工原料,化工原料,20260603,U,47.38,47.38,38.76,2,15199504.0,93901,144901,15199504.0
605018.SH,长华集团,汽车配件,汽车配件,20260603,U,15.81,15.81,12.93,2,18994134.0,130032,144314,18994134.0
605162.SH,新中港,供气供热,供气供热,20260603,U,11.55,11.55,9.45,0,95014920.0,94638,94638,95014920.0
605303.SH,园林股份,建筑工程,建筑工程,20260603,U,29.6,29.6,24.22,0,19897120.0,131918,131918,19897120.0
605555.SH,德昌股份,家用电器,家用电器,20260603,U,16.26,16.26,13.3,0,36741096.0,100028,100028,36741096.0
605580.SH,恒盛能源,供气供热,供气供热,20260603,U,28.28,28.28,23.14,1,58422407.0,101030,102503,58422407.0
688268.SH,华特气体,化工原料,化工原料,20260603,U,176.27,176.27,117.51,5,33078651.0,134133,144017,33078651.0
688655.SH,迅捷兴,元器件,元器件,20260603,U,58.66,58.66,39.1,0,53329565.0,102239,102239,53329565.0
