run_time_utc,trade_date,ts_code,name,ThemeBoost,板块,theme_main,theme_heat,board_rank,lhb_flag,lhb_net_buy,north_money_flag,theme_feature_count,theme_quality_flag
2026-03-15T10:35:09Z,20260303,600903.SH,贵州燃气,0.83,,供气供热,1.0,1.0,0.0,,0.0,6,A
2026-03-15T10:35:09Z,20260303,600917.SH,重庆燃气,0.83,,供气供热,1.0,1.0,0.0,,0.0,6,A
2026-03-15T10:35:09Z,20260303,600938.SH,中国海油,0.679305707944409,,石油开采,0.7946272018253463,2.0,1.0,-2184391465.48,0.0,7,A
2026-03-15T10:35:09Z,20260303,600968.SH,海油发展,0.679305707944409,,石油开采,0.7946272018253463,2.0,1.0,-352694579.74,0.0,7,A
2026-03-15T10:35:09Z,20260303,601015.SH,陕西黑猫,0.010000000000000002,,焦炭加工,,,0.0,,0.0,4,C
2026-03-15T10:35:09Z,20260303,601022.SH,宁波远洋,0.5394931282264485,,水运,0.6230854212758787,3.0,0.0,,0.0,6,A
2026-03-15T10:35:09Z,20260303,601083.SH,锦江航运,0.5458931282264484,,水运,0.6230854212758787,3.0,1.0,-13500322.9,0.0,7,A
2026-03-15T10:35:09Z,20260303,601139.SH,深圳燃气,0.8363999999999999,,供气供热,1.0,1.0,1.0,-439362238.52,0.0,7,A
2026-03-15T10:35:09Z,20260303,601808.SH,中海油服,0.679305707944409,,石油开采,0.7946272018253463,2.0,1.0,-2374521567.22,0.0,7,A
2026-03-15T10:35:09Z,20260303,601857.SH,中国石油,0.679305707944409,,石油开采,0.7946272018253463,2.0,1.0,-3786805580.8,0.0,7,A
2026-03-15T10:35:09Z,20260303,601866.SH,中远海发,0.5458931282264484,,水运,0.6230854212758787,3.0,1.0,-492315931.46,0.0,7,A
2026-03-15T10:35:09Z,20260303,601872.SH,招商轮船,0.5458931282264484,,水运,0.6230854212758787,3.0,1.0,-600931094.34,0.0,7,A
2026-03-15T10:35:09Z,20260303,601975.SH,招商南油,0.5458931282264484,,水运,0.6230854212758787,3.0,1.0,-371526291.22,0.0,7,A
2026-03-15T10:35:09Z,20260303,603053.SH,成都燃气,0.83,,供气供热,1.0,1.0,0.0,,0.0,6,A
2026-03-15T10:35:09Z,20260303,603080.SH,新疆火炬,0.83,,供气供热,1.0,1.0,0.0,,0.0,6,A
2026-03-15T10:35:09Z,20260303,603139.SH,康惠股份,0.05739429506939083,,中成药,0.04865851676579642,9.0,0.0,,0.0,6,A
2026-03-15T10:35:09Z,20260303,603318.SH,水发燃气,0.83,,供气供热,1.0,1.0,0.0,,0.0,6,A
2026-03-15T10:35:09Z,20260303,603353.SH,和顺石油,0.11150600319775983,,石油贸易,0.10691333790156166,8.0,0.0,,0.0,6,A
2026-03-15T10:35:09Z,20260303,603616.SH,韩建河山,0.010000000000000002,,水泥,,,0.0,,0.0,4,C
2026-03-15T10:35:09Z,20260303,603619.SH,中曼石油,0.679305707944409,,石油开采,0.7946272018253463,2.0,1.0,-326073171.54,0.0,7,A
2026-03-15T10:35:09Z,20260303,603689.SH,皖天然气,0.83,,供气供热,1.0,1.0,0.0,,0.0,6,A
2026-03-15T10:35:09Z,20260303,603706.SH,东方环宇,0.83,,供气供热,1.0,1.0,0.0,,0.0,6,A
2026-03-15T10:35:09Z,20260303,603727.SH,博迈科,0.679305707944409,,石油开采,0.7946272018253463,2.0,1.0,-301226770.2,0.0,7,A
2026-03-15T10:35:09Z,20260303,603778.SH,国晟科技,0.24544209228062258,,电气设备,0.2601553699246989,6.0,0.0,,0.0,6,A
2026-03-15T10:35:09Z,20260303,605169.SH,洪通燃气,0.83,,供气供热,1.0,1.0,0.0,,0.0,6,A
2026-03-15T10:35:09Z,20260303,605368.SH,蓝天燃气,0.83,,供气供热,1.0,1.0,0.0,,0.0,6,A
2026-03-15T10:35:09Z,20260303,920010.BJ,凯添燃气,0.8363999999999999,,供气供热,1.0,1.0,1.0,-33133826.98,0.0,7,A
2026-03-15T10:35:09Z,20260303,920014.BJ,特瑞斯,0.43226117737932135,,专用机械,0.479801681970459,4.0,1.0,26594092.42,0.0,7,A
2026-03-15T10:35:09Z,20260303,920088.BJ,科力股份,0.679305707944409,,石油开采,0.7946272018253463,2.0,1.0,10727246.5,0.0,7,A
2026-03-15T10:35:09Z,20260303,920158.BJ,长江能科,0.43226117737932135,,专用机械,0.479801681970459,4.0,1.0,-103488283.94,0.0,7,A
2026-03-15T10:35:09Z,20260303,920260.BJ,中寰股份,0.43226117737932135,,专用机械,0.479801681970459,4.0,1.0,-135270295.48,0.0,7,A
2026-03-15T10:35:09Z,20260303,920571.BJ,国航远洋,0.5458931282264484,,水运,0.6230854212758787,3.0,1.0,-289447366.94,0.0,7,A
2026-03-15T10:23:43Z,20260304,000010.SZ,美丽生态,0.6729057079444091,,建筑工程,0.7946272018253463,2.0,0.0,,0.0,6,A
2026-03-15T10:23:43Z,20260304,000525.SZ,红太阳,0.010000000000000002,,农药化肥,,,0.0,,0.0,4,C
2026-03-15T10:23:43Z,20260304,000533.SZ,顺钠股份,0.83,,电气设备,1.0,1.0,0.0,,0.0,6,A
2026-03-15T10:23:43Z,20260304,000862.SZ,银星能源,0.1736599148755986,,新型电力,0.1766570212508551,7.0,0.0,,0.0,6,A
2026-03-15T10:23:43Z,20260304,000890.SZ,法尔胜,0.0164,,环境保护,,,1.0,36563643.86,0.0,5,C
2026-03-15T10:23:43Z,20260304,001282.SZ,三联锻造,0.010000000000000002,,汽车配件,,,0.0,,0.0,4,C
2026-03-15T10:23:43Z,20260304,001309.SZ,德明利,0.3351513965909831,,半导体,0.36012104274902346,5.0,1.0,670654795.56,0.0,7,A
2026-03-15T10:23:43Z,20260304,001396.SZ,誉帆科技,0.6729057079444091,,建筑工程,0.7946272018253463,2.0,0.0,,0.0,6,A
2026-03-15T10:23:43Z,20260304,002162.SZ,悦心健康,0.010000000000000002,,陶瓷,,,0.0,,0.0,4,C
2026-03-15T10:23:43Z,20260304,002167.SZ,东方锆业,0.24544209228062258,,小金属,0.2601553699246989,6.0,0.0,,0.0,6,A
2026-03-15T10:23:43Z,20260304,002178.SZ,延华智能,0.010000000000000002,,软件服务,,,0.0,,0.0,4,C
2026-03-15T10:23:43Z,20260304,002207.SZ,准油股份,0.5458931282264484,,石油开采,0.6230854212758787,3.0,1.0,-136721906.88,0.0,7,A
2026-03-15T10:23:43Z,20260304,002272.SZ,川润股份,0.11790600319775982,,机械基件,0.10691333790156166,8.0,1.0,358761385.7,0.0,7,A
2026-03-15T10:23:43Z,20260304,002339.SZ,积成电子,0.83,,电气设备,1.0,1.0,0.0,,0.0,6,A
2026-03-15T10:23:43Z,20260304,002357.SZ,富临运业,0.010000000000000002,,公共交通,,,0.0,,0.0,4,C
2026-03-15T10:23:43Z,20260304,002389.SZ,航天彩虹,0.0164,,航空,,,1.0,-428731267.08,0.0,5,C
2026-03-15T10:23:43Z,20260304,002490.SZ,山东墨龙,0.010000000000000002,,化工机械,,,0.0,,0.0,4,C
2026-03-15T10:23:43Z,20260304,002498.SZ,汉缆股份,0.8363999999999999,,电气设备,1.0,1.0,1.0,211268533.6,0.0,7,A
2026-03-15T10:23:43Z,20260304,002877.SZ,智能自控,0.11150600319775983,,机械基件,0.10691333790156166,8.0,0.0,,0.0,6,A
2026-03-15T10:23:43Z,20260304,002885.SZ,京泉华,0.42586117737932133,,元器件,0.479801681970459,4.0,0.0,,0.0,6,A
2026-03-15T10:23:43Z,20260304,300265.SZ,通光线缆,0.8363999999999999,,电气设备,1.0,1.0,1.0,489470173.0,0.0,7,A
2026-03-15T10:23:43Z,20260304,300617.SZ,安靠智电,0.8363999999999999,,电气设备,1.0,1.0,1.0,-218715427.18,0.0,7,A
2026-03-15T10:23:43Z,20260304,300880.SZ,迦南智能,0.06379429506939083,,电器仪表,0.04865851676579642,9.0,1.0,175303486.98,0.0,7,A
2026-03-15T10:23:43Z,20260304,301129.SZ,瑞纳智能,0.06379429506939083,,电器仪表,0.04865851676579642,9.0,1.0,140701910.22,0.0,7,A
2026-03-15T10:23:43Z,20260304,301373.SZ,凌玮科技,0.0164,,化工原料,,,1.0,86165144.9,0.0,5,C
2026-03-15T10:23:43Z,20260304,600108.SH,亚盛集团,0.0164,,种植业,0.0,10.0,1.0,123743189.04,0.0,7,A
2026-03-15T10:23:43Z,20260304,600149.SH,廊坊发展,0.010000000000000002,,综合类,,,0.0,,0.0,4,C
2026-03-15T10:23:43Z,20260304,600236.SH,桂冠电力,0.0164,,水力发电,,,1.0,-113115641.32,0.0,5,C
2026-03-15T10:23:43Z,20260304,600313.SH,农发种业,0.010000000000000002,,种植业,0.0,10.0,0.0,,0.0,6,A
2026-03-15T10:23:43Z,20260304,600545.SH,卓郎智能,0.010000000000000002,,纺织机械,,,0.0,,0.0,4,C
2026-03-15T10:23:43Z,20260304,600759.SH,洲际油气,0.5394931282264485,,石油开采,0.6230854212758787,3.0,0.0,,0.0,6,A
2026-03-15T10:23:43Z,20260304,600821.SH,金开新能,0.18005991487559858,,新型电力,0.1766570212508551,7.0,1.0,482357093.66,0.0,7,A
2026-03-15T10:23:43Z,20260304,600871.SH,石化油服,0.5458931282264484,,石油开采,0.6230854212758787,3.0,1.0,11366082.06,0.0,7,A
2026-03-15T10:23:43Z,20260304,601096.SH,宏盛华源,0.010000000000000002,,钢加工,,,0.0,,0.0,4,C
2026-03-15T10:23:43Z,20260304,603045.SH,福达合金,0.25184209228062254,,小金属,0.2601553699246989,6.0,1.0,44853308.1,0.0,7,A
2026-03-15T10:23:43Z,20260304,603175.SH,超颖电子,0.42586117737932133,,元器件,0.479801681970459,4.0,0.0,,0.0,6,A
2026-03-15T10:23:43Z,20260304,603316.SH,诚邦股份,0.6729057079444091,,建筑工程,0.7946272018253463,2.0,0.0,,0.0,6,A
2026-03-15T10:23:43Z,20260304,603318.SH,水发燃气,0.0164,,供气供热,,,1.0,382587976.84000003,0.0,5,C
2026-03-15T10:23:43Z,20260304,603530.SH,神马电力,0.83,,电气设备,1.0,1.0,0.0,,0.0,6,A
2026-03-15T10:23:43Z,20260304,603618.SH,杭电股份,0.8363999999999999,,电气设备,1.0,1.0,1.0,89881066.62,0.0,7,A
2026-03-15T10:23:43Z,20260304,605196.SH,华通线缆,0.83,,电气设备,1.0,1.0,0.0,,0.0,6,A
2026-03-15T10:23:43Z,20260304,605268.SH,王力安防,0.0164,,家居用品,,,1.0,54201370.64,0.0,5,C
2026-03-15T10:23:43Z,20260304,688176.SH,亚虹医药-U,0.0164,,化学制药,,,1.0,97086629.56,0.0,5,C
2026-03-15T10:23:43Z,20260304,688525.SH,佰维存储,0.3351513965909831,,半导体,0.36012104274902346,5.0,1.0,-508136943.8,0.0,7,A
2026-03-15T12:45:03Z,20260305,000045.SZ,深纺织Ａ,0.83,,元器件,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,000509.SZ,华塑控股,0.83,,元器件,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,000533.SZ,顺钠股份,0.679305707944409,,电气设备,0.7946272018253463,2.0,1.0,480157421.88,0.0,7,A
2026-03-15T12:45:03Z,20260305,000536.SZ,华映科技,0.83,,元器件,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,000555.SZ,神州信息,0.32875139659098307,,软件服务,0.36012104274902346,5.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,000703.SZ,恒逸石化,0.010000000000000002,,化纤,,,0.0,,0.0,4,C
2026-03-15T12:45:03Z,20260305,000727.SZ,冠捷科技,0.83,,元器件,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,000815.SZ,美利云,0.18005991487559858,,通信设备,0.1766570212508551,7.0,1.0,286102702.34,0.0,7,A
2026-03-15T12:45:03Z,20260305,000920.SZ,沃顿科技,0.010000000000000002,,塑料,,,0.0,,0.0,4,C
2026-03-15T12:45:03Z,20260305,001267.SZ,汇绿生态,0.0164,,建筑工程,,,1.0,-235406473.52,0.0,5,C
2026-03-15T12:45:03Z,20260305,002195.SZ,岩山科技,0.3351513965909831,,软件服务,0.36012104274902346,5.0,1.0,2105871948.8,0.0,7,A
2026-03-15T12:45:03Z,20260305,002235.SZ,安妮股份,0.010000000000000002,,造纸,,,0.0,,0.0,4,C
2026-03-15T12:45:03Z,20260305,002339.SZ,积成电子,0.679305707944409,,电气设备,0.7946272018253463,2.0,1.0,255623779.56,0.0,7,A
2026-03-15T12:45:03Z,20260305,002355.SZ,兴民智通,0.010000000000000002,,汽车配件,,,0.0,,0.0,4,C
2026-03-15T12:45:03Z,20260305,002429.SZ,兆驰股份,0.010000000000000002,,家用电器,,,0.0,,0.0,4,C
2026-03-15T12:45:03Z,20260305,002449.SZ,国星光电,0.5394931282264485,,半导体,0.6230854212758787,3.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,002456.SZ,欧菲光,0.83,,元器件,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,002471.SZ,中超控股,0.679305707944409,,电气设备,0.7946272018253463,2.0,1.0,708737124.06,0.0,7,A
2026-03-15T12:45:03Z,20260305,002498.SZ,汉缆股份,0.679305707944409,,电气设备,0.7946272018253463,2.0,1.0,329334659.6,0.0,7,A
2026-03-15T12:45:03Z,20260305,002520.SZ,日发精机,0.11150600319775983,,机床制造,0.10691333790156166,8.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,002559.SZ,亚威股份,0.11150600319775983,,机床制造,0.10691333790156166,8.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,002587.SZ,奥拓电子,0.83,,元器件,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,002733.SZ,雄韬股份,0.6729057079444091,,电气设备,0.7946272018253463,2.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,002796.SZ,世嘉科技,0.1736599148755986,,通信设备,0.1766570212508551,7.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,002800.SZ,天顺股份,0.010000000000000002,,仓储物流,0.0,10.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,002845.SZ,同兴达,0.83,,元器件,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,002857.SZ,三晖电气,0.010000000000000002,,电器仪表,,,0.0,,0.0,4,C
2026-03-15T12:45:03Z,20260305,002877.SZ,智能自控,0.0164,,机械基件,,,1.0,195982404.4,0.0,5,C
2026-03-15T12:45:03Z,20260305,002913.SZ,奥士康,0.83,,元器件,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,002952.SZ,亚世光电,0.8363999999999999,,元器件,1.0,1.0,1.0,-67584018.66,0.0,7,A
2026-03-15T12:45:03Z,20260305,002983.SZ,芯瑞达,0.83,,元器件,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,002986.SZ,宇新股份,0.42586117737932133,,化工原料,0.479801681970459,4.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,003036.SZ,泰坦股份,0.24544209228062258,,纺织机械,0.2601553699246989,6.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,300072.SZ,海新能科,0.43226117737932135,,化工原料,0.479801681970459,4.0,1.0,427880040.02,0.0,7,A
2026-03-15T12:45:03Z,20260305,300162.SZ,雷曼光电,0.83,,元器件,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,300241.SZ,瑞丰光电,0.5394931282264485,,半导体,0.6230854212758787,3.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,300265.SZ,通光线缆,0.679305707944409,,电气设备,0.7946272018253463,2.0,1.0,-8245244.399999976,0.0,7,A
2026-03-15T12:45:03Z,20260305,300269.SZ,联建光电,0.83,,元器件,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,300303.SZ,聚飞光电,0.5458931282264484,,半导体,0.6230854212758787,3.0,1.0,551906242.7,0.0,7,A
2026-03-15T12:45:03Z,20260305,300323.SZ,华灿光电,0.5394931282264485,,半导体,0.6230854212758787,3.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,300389.SZ,艾比森,0.83,,元器件,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,300708.SZ,聚灿光电,0.5458931282264484,,半导体,0.6230854212758787,3.0,1.0,222536687.66,0.0,7,A
2026-03-15T12:45:03Z,20260305,300895.SZ,铜牛信息,0.3351513965909831,,软件服务,0.36012104274902346,5.0,1.0,85552596.34,0.0,7,A
2026-03-15T12:45:03Z,20260305,600468.SH,百利电气,0.679305707944409,,电气设备,0.7946272018253463,2.0,1.0,128717046.18,0.0,7,A
2026-03-15T12:45:03Z,20260305,600516.SH,方大炭素,0.06379429506939083,,矿物制品,0.04865851676579642,9.0,1.0,276280297.48,0.0,7,A
2026-03-15T12:45:03Z,20260305,600545.SH,卓郎智能,0.25184209228062254,,纺织机械,0.2601553699246989,6.0,1.0,24044529.96,0.0,7,A
2026-03-15T12:45:03Z,20260305,600590.SH,泰豪科技,0.1736599148755986,,通信设备,0.1766570212508551,7.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,600666.SH,奥瑞德,0.83,,元器件,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,600703.SH,三安光电,0.5458931282264484,,半导体,0.6230854212758787,3.0,1.0,1778413150.0,0.0,7,A
2026-03-15T12:45:03Z,20260305,600744.SH,华银电力,0.010000000000000002,,火力发电,,,0.0,,0.0,4,C
2026-03-15T12:45:03Z,20260305,600800.SH,渤海化学,0.43226117737932135,,化工原料,0.479801681970459,4.0,1.0,165618355.38,0.0,7,A
2026-03-15T12:45:03Z,20260305,600828.SH,茂业商业,0.010000000000000002,,百货,,,0.0,,0.0,4,C
2026-03-15T12:45:03Z,20260305,600844.SH,金煤科技,0.42586117737932133,,化工原料,0.479801681970459,4.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,600875.SH,东方电气,0.679305707944409,,电气设备,0.7946272018253463,2.0,1.0,-53510230.3,0.0,7,A
2026-03-15T12:45:03Z,20260305,601179.SH,中国西电,0.679305707944409,,电气设备,0.7946272018253463,2.0,1.0,579497262.4,0.0,7,A
2026-03-15T12:45:03Z,20260305,601727.SH,上海电气,0.6729057079444091,,电气设备,0.7946272018253463,2.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,603001.SH,奥康国际,0.010000000000000002,,服饰,,,0.0,,0.0,4,C
2026-03-15T12:45:03Z,20260305,603058.SH,永吉股份,0.010000000000000002,,广告包装,,,0.0,,0.0,4,C
2026-03-15T12:45:03Z,20260305,603067.SH,振华股份,0.42586117737932133,,化工原料,0.479801681970459,4.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,603337.SH,杰克科技,0.24544209228062258,,纺织机械,0.2601553699246989,6.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,603688.SH,石英股份,0.05739429506939083,,矿物制品,0.04865851676579642,9.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,603773.SH,沃格光电,0.83,,元器件,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:45:03Z,20260305,605098.SH,行动教育,0.010000000000000002,,文教休闲,,,0.0,,0.0,4,C
2026-03-15T12:45:03Z,20260305,605268.SH,王力安防,0.0164,,家居用品,,,1.0,46485591.74,0.0,5,C
2026-03-15T12:45:03Z,20260305,605298.SH,必得科技,0.010000000000000002,,运输设备,,,0.0,,0.0,4,C
2026-03-15T12:45:03Z,20260305,688031.SH,星环科技-U,0.3351513965909831,,软件服务,0.36012104274902346,5.0,1.0,390516706.02,0.0,7,A
2026-03-15T12:45:03Z,20260305,688055.SH,龙腾光电,0.8363999999999999,,元器件,1.0,1.0,1.0,59539039.18,0.0,7,A
2026-03-15T12:45:03Z,20260305,688079.SH,美迪凯,0.8363999999999999,,元器件,1.0,1.0,1.0,62432698.98,0.0,7,A
2026-03-15T12:45:03Z,20260305,920001.BJ,纬达光电,0.8363999999999999,,元器件,1.0,1.0,1.0,-2809266.44,0.0,7,A
2026-03-15T12:43:14Z,20260306,000509.SZ,华塑控股,0.06379429506939083,,元器件,0.04865851676579642,9.0,1.0,126563029.0,0.0,7,A
2026-03-15T12:43:14Z,20260306,000516.SZ,国际医学,0.32875139659098307,,医疗保健,0.36012104274902346,5.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,000533.SZ,顺钠股份,0.83,,电气设备,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,000534.SZ,万泽股份,0.010000000000000002,,生物制药,,,0.0,,0.0,4,C
2026-03-15T12:43:14Z,20260306,000545.SZ,金浦钛业,0.6729057079444091,,化工原料,0.7946272018253463,2.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,000601.SZ,韶能股份,0.010000000000000002,,水力发电,,,0.0,,0.0,4,C
2026-03-15T12:43:14Z,20260306,000677.SZ,恒天海龙,0.010000000000000002,,化纤,,,0.0,,0.0,4,C
2026-03-15T12:43:14Z,20260306,000720.SZ,新能泰山,0.83,,电气设备,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,000815.SZ,美利云,0.11790600319775982,,通信设备,0.10691333790156166,8.0,1.0,537775001.08,0.0,7,A
2026-03-15T12:43:14Z,20260306,000818.SZ,航锦科技,0.6729057079444091,,化工原料,0.7946272018253463,2.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,000833.SZ,粤桂股份,0.010000000000000002,,综合类,,,0.0,,0.0,4,C
2026-03-15T12:43:14Z,20260306,001216.SZ,华瓷股份,0.010000000000000002,,家居用品,0.0,10.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,001326.SZ,联域股份,0.83,,电气设备,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,001400.SZ,江顺科技,0.010000000000000002,,专用机械,,,0.0,,0.0,4,C
2026-03-15T12:43:14Z,20260306,001696.SZ,宗申动力,0.0164,,摩托车,,,1.0,741285344.16,0.0,5,C
2026-03-15T12:43:14Z,20260306,001896.SZ,豫能控股,0.0164,,火力发电,,,1.0,67474389.14,0.0,5,C
2026-03-15T12:43:14Z,20260306,002015.SZ,协鑫能科,0.010000000000000002,,新型电力,,,0.0,,0.0,4,C
2026-03-15T12:43:14Z,20260306,002063.SZ,远光软件,0.5394931282264485,,软件服务,0.6230854212758787,3.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,002165.SZ,红 宝 丽,0.6729057079444091,,化工原料,0.7946272018253463,2.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,002227.SZ,奥 特 迅,0.83,,电气设备,1.0,1.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,002261.SZ,拓维信息,0.5458931282264484,,软件服务,0.6230854212758787,3.0,1.0,1804230135.94,0.0,7,A
2026-03-15T12:43:14Z,20260306,002448.SZ,中原内配,0.1736599148755986,,汽车配件,0.1766570212508551,7.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,002470.SZ,金正大,0.42586117737932133,,农药化肥,0.479801681970459,4.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,002478.SZ,常宝股份,0.010000000000000002,,钢加工,,,0.0,,0.0,4,C
2026-03-15T12:43:14Z,20260306,002498.SZ,汉缆股份,0.8363999999999999,,电气设备,1.0,1.0,1.0,4425619.42,0.0,7,A
2026-03-15T12:43:14Z,20260306,002506.SZ,协鑫集成,0.8363999999999999,,电气设备,1.0,1.0,1.0,1389826649.78,0.0,7,A
2026-03-15T12:43:14Z,20260306,002637.SZ,赞宇科技,0.010000000000000002,,日用化工,,,0.0,,0.0,4,C
2026-03-15T12:43:14Z,20260306,002648.SZ,卫星化学,0.6729057079444091,,化工原料,0.7946272018253463,2.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,002667.SZ,威领股份,0.010000000000000002,,小金属,,,0.0,,0.0,4,C
2026-03-15T12:43:14Z,20260306,002809.SZ,红墙股份,0.6729057079444091,,化工原料,0.7946272018253463,2.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,002843.SZ,泰嘉股份,0.0164,,钢加工,,,1.0,-7021071.26,0.0,5,C
2026-03-15T12:43:14Z,20260306,002849.SZ,威星智能,0.010000000000000002,,电器仪表,,,0.0,,0.0,4,C
2026-03-15T12:43:14Z,20260306,002913.SZ,奥士康,0.05739429506939083,,元器件,0.04865851676579642,9.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,002961.SZ,瑞达期货,0.010000000000000002,,多元金融,,,0.0,,0.0,4,C
2026-03-15T12:43:14Z,20260306,003023.SZ,彩虹集团,0.010000000000000002,,家用电器,,,0.0,,0.0,4,C
2026-03-15T12:43:14Z,20260306,301032.SZ,新柴股份,0.0164,,工程机械,,,1.0,118266061.86,0.0,5,C
2026-03-15T12:43:14Z,20260306,301205.SZ,联特科技,0.11790600319775982,,通信设备,0.10691333790156166,8.0,1.0,380181229.14,0.0,7,A
2026-03-15T12:43:14Z,20260306,301218.SZ,华是科技,0.5458931282264484,,软件服务,0.6230854212758787,3.0,1.0,82214476.58,0.0,7,A
2026-03-15T12:43:14Z,20260306,301265.SZ,华新环保,0.0164,,环境保护,,,1.0,109256043.2,0.0,5,C
2026-03-15T12:43:14Z,20260306,301638.SZ,南网数字,0.5458931282264484,,软件服务,0.6230854212758787,3.0,1.0,778606231.16,0.0,7,A
2026-03-15T12:43:14Z,20260306,600075.SH,新疆天业,0.6729057079444091,,化工原料,0.7946272018253463,2.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,600108.SH,亚盛集团,0.0164,,种植业,,,1.0,45615918.84,0.0,5,C
2026-03-15T12:43:14Z,20260306,600227.SH,赤天化,0.43226117737932135,,农药化肥,0.479801681970459,4.0,1.0,65543536.24,0.0,7,A
2026-03-15T12:43:14Z,20260306,600319.SH,亚星化学,0.679305707944409,,化工原料,0.7946272018253463,2.0,1.0,14847070.0,0.0,7,A
2026-03-15T12:43:14Z,20260306,600354.SH,敦煌种业,0.0164,,种植业,,,1.0,205096950.4,0.0,5,C
2026-03-15T12:43:14Z,20260306,600396.SH,华电辽能,0.010000000000000002,,火力发电,,,0.0,,0.0,4,C
2026-03-15T12:43:14Z,20260306,600397.SH,江钨装备,0.010000000000000002,,煤炭开采,,,0.0,,0.0,4,C
2026-03-15T12:43:14Z,20260306,600470.SH,六国化工,0.42586117737932133,,农药化肥,0.479801681970459,4.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,600482.SH,中国动力,0.0164,,船舶,,,1.0,223787172.1,0.0,5,C
2026-03-15T12:43:14Z,20260306,600545.SH,卓郎智能,0.0164,,纺织机械,,,1.0,-84612425.94,0.0,5,C
2026-03-15T12:43:14Z,20260306,600590.SH,泰豪科技,0.11790600319775982,,通信设备,0.10691333790156166,8.0,1.0,343340365.88,0.0,7,A
2026-03-15T12:43:14Z,20260306,600645.SH,中源协和,0.32875139659098307,,医疗保健,0.36012104274902346,5.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,600676.SH,交运股份,0.1736599148755986,,汽车配件,0.1766570212508551,7.0,0.0,,0.0,6,A
2026-03-15T12:43:14Z,20260306,600722.SH,金牛化工,0.679305707944409,,化工原料,0.7946272018253463,2.0,1.0,-47416732.84,0.0,7,A
2026-03-15T12:43:14Z,20260306,600761.SH,安徽合力,0.010000000000000002,,工程机械,,,0.0,,0.0,4,C
2026-03-15T12:43:14Z,20260306,600821.SH,金开新能,0.0164,,新型电力,,,1.0,-45995298.32,0.0,5,C
